,202541,Shahico Services,3/19/2017,,1,Standard Selling,BHD,1,1100,1100,1100,Debtors - SHCO,,Formation,CD,NOS,1,1100,1100,1100,1100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/19/2017,1100,,1100,1100,,,
,202597,Shahico Services,4/9/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/9/2017,5,,5,5,,,
,202754,Shahico Services,6/11/2017,,1,Standard Selling,BHD,1,550,550,550,Debtors - SHCO,,Formation,CD,NOS,1,550,550,550,550,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/11/2017,550,,550,550,,,
,202763,Shahico Services,6/15/2017,,1,Standard Selling,BHD,1,165,165,165,Debtors - SHCO,,Formation,CD,NOS,1,165,165,165,165,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/15/2017,165,,165,165,,,
,202871,Shahico Services,7/15/2017,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/15/2017,20,,20,20,,,
,202873,Shahico Services,7/15/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/15/2017,5,,5,5,,,
,202874,Shahico Services,7/15/2017,,1,Standard Selling,BHD,1,2,2,2,Debtors - SHCO,,Formation,CD,NOS,1,2,2,2,2,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/15/2017,2,,2,2,,,
,202890,Shahico Services,7/20/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/20/2017,5,,5,5,,,
,202891,Shahico Services,7/20/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/20/2017,5,,5,5,,,
,202894,Shahico Services,7/20/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/20/2017,5,,5,5,,,
,202895,Shahico Services,7/20/2017,,1,Standard Selling,BHD,1,4,4,4,Debtors - SHCO,,Formation,CD,NOS,1,4,4,4,4,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/20/2017,4,,4,4,,,
,202896,Shahico Services,7/20/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,7/20/2017,5,,5,5,,,
,202956,Shahico Services,8/8/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2017,5,,5,5,,,
,202957,Shahico Services,8/8/2017,,1,Standard Selling,BHD,1,4,4,4,Debtors - SHCO,,Formation,CD,NOS,1,4,4,4,4,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2017,4,,4,4,,,
,202958,Shahico Services,8/8/2017,,1,Standard Selling,BHD,1,10,10,10,Debtors - SHCO,,Formation,CD,NOS,1,10,10,10,10,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2017,10,,10,10,,,
,202959,Shahico Services,8/8/2017,,1,Standard Selling,BHD,1,2,2,2,Debtors - SHCO,,Formation,CD,NOS,1,2,2,2,2,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2017,2,,2,2,,,
,202960,Shahico Services,8/8/2017,,1,Standard Selling,BHD,1,2,2,2,Debtors - SHCO,,Formation,CD,NOS,1,2,2,2,2,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2017,2,,2,2,,,
,202961,Shahico Services,8/8/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/8/2017,5,,5,5,,,
,203015,Shahico Services,8/23/2017,,1,Standard Selling,BHD,1,391,391,391,Debtors - SHCO,,Formation,CD,NOS,1,391,391,391,391,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/23/2017,391,,391,391,,,
,203017,Shahico Services,8/24/2017,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/24/2017,20,,20,20,,,
,203058,Shahico Services,8/31/2017,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/31/2017,0,,0,0,,,
,203191,Shahico Services,10/16/2017,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/16/2017,100,,100,100,,,
,203245,Shahico Services,11/7/2017,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,11/7/2017,5,,5,5,,,
,201152,Shahico Services,12/15/2015,,1,Standard Selling,BHD,1,185,185,185,Debtors - SHCO,,Formation,CD,NOS,1,185,185,185,185,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/15/2015,185,,185,185,,,
,201153,Shahico Services,12/15/2015,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/15/2015,7,,7,7,,,
,201211,Shahico Services,12/2/2015,,1,Standard Selling,BHD,1,350,350,350,Debtors - SHCO,,Formation,CD,NOS,1,350,350,350,350,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/2/2015,350,,350,350,,,
,201260,Shahico Services,1/17/2016,,1,Standard Selling,BHD,1,500,500,500,Debtors - SHCO,,Formation,CD,NOS,1,500,500,500,500,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/17/2016,500,,500,500,,,
,201470,Shahico Services,3/29/2016,,1,Standard Selling,BHD,1,420,420,420,Debtors - SHCO,,Formation,CD,NOS,1,420,420,420,420,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/29/2016,420,,420,420,,,
,202051,Shahico Services,10/16/2016,,1,Standard Selling,BHD,1,4000,4000,4000,Debtors - SHCO,,Formation,CD,NOS,1,4000,4000,4000,4000,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/16/2016,4000,,4000,4000,,,
,203043,Shahico Services,8/29/2017,,1,Standard Selling,BHD,1,4110,4110,4110,Debtors - SHCO,,Formation,CD,NOS,1,4110,4110,4110,4110,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/29/2017,4110,,4110,4110,,,
,204440,Shahico Services,1/31/2019,,1,Standard Selling,BHD,1,4000,4000,4000,Debtors - SHCO,,Formation,CD,NOS,1,4000,4000,4000,4000,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/31/2019,4000,,4000,4000,,,
,203489,Shahico Services,2/25/2018,,1,Standard Selling,BHD,1,320,320,320,Debtors - SHCO,,Formation,CD,NOS,1,320,320,320,320,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/25/2018,320,,320,320,,,
,204166,Shahico Services,9/27/2018,,1,Standard Selling,BHD,1,1300,1300,1300,Debtors - SHCO,,Formation,CD,NOS,1,1300,1300,1300,1300,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,9/27/2018,1300,,1300,1300,,,
,204244,Shahico Services,10/31/2018,,1,Standard Selling,BHD,1,480,480,480,Debtors - SHCO,,Formation,CD,NOS,1,480,480,480,480,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,10/31/2018,480,,480,480,,,
,201636,Shahico Services,6/23/2016,,1,Standard Selling,BHD,1,870,870,870,Debtors - SHCO,,Formation,CD,NOS,1,870,870,870,870,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/23/2016,870,,870,870,,,
,203512,Shahico Services,3/3/2018,,1,Standard Selling,BHD,1,139,139,139,Debtors - SHCO,,Formation,CD,NOS,1,139,139,139,139,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/3/2018,139,,139,139,,,
,203588,Shahico Services,3/19/2018,,1,Standard Selling,BHD,1,11,11,11,Debtors - SHCO,,Formation,CD,NOS,1,11,11,11,11,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/19/2018,11,,11,11,,,
,204394,Shahico Services,1/20/2019,,1,Standard Selling,BHD,1,110,110,110,Debtors - SHCO,,Formation,CD,NOS,1,110,110,110,110,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/20/2019,110,,110,110,,,
,204401,Shahico Services,1/23/2019,,1,Standard Selling,BHD,1,140,140,140,Debtors - SHCO,,Formation,CD,NOS,1,140,140,140,140,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/23/2019,140,,140,140,,,
,204402,Shahico Services,1/23/2019,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,1/23/2019,20,,20,20,,,
,204627,Shahico Services,4/2/2019,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/2/2019,100,,100,100,,,
,204507,Shahico Services,2/24/2019,,1,Standard Selling,BHD,1,5,5,5,Debtors - SHCO,,Formation,CD,NOS,1,5,5,5,5,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/24/2019,5,,5,5,,,
,204508,Shahico Services,2/24/2019,,1,Standard Selling,BHD,1,3,3,3,Debtors - SHCO,,Formation,CD,NOS,1,3,3,3,3,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/24/2019,3,,3,3,,,
,203598,Shahico Services,3/21/2018,,1,Standard Selling,BHD,1,200,200,200,Debtors - SHCO,,Formation,CD,NOS,1,200,200,200,200,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,3/21/2018,200,,200,200,,,
,201836,Shahico Services,8/9/2016,,1,Standard Selling,BHD,1,7,7,7,Debtors - SHCO,,Formation,CD,NOS,1,7,7,7,7,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/9/2016,7,,7,7,,,
,202621,Shahico Services,5/29/2017,,1,Standard Selling,BHD,1,660,660,660,Debtors - SHCO,,Formation,CD,NOS,1,660,660,660,660,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/29/2017,660,,660,660,,,
,204880,Shahico Services,6/30/2019,,1,Standard Selling,BHD,1,250,250,250,Debtors - SHCO,,Formation,CD,NOS,1,250,250,250,250,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/30/2019,250,,250,250,,,
,202444,Shahico Services,12/29/2016,,1,Standard Selling,BHD,1,0,0,0,Debtors - SHCO,,Formation,CD,NOS,1,0,0,0,0,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,12/29/2016,0,,0,0,,,
,202598,Shahico Services,4/10/2017,,1,Standard Selling,BHD,1,20,20,20,Debtors - SHCO,,Formation,CD,NOS,1,20,20,20,20,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,4/10/2017,20,,20,20,,,
,203800,Shahico Services,5/29/2018,,1,Standard Selling,BHD,1,180,180,180,Debtors - SHCO,,Formation,CD,NOS,1,180,180,180,180,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/29/2018,180,,180,180,,,
,204466,Shahico Services,2/6/2019,,1,Standard Selling,BHD,1,180,180,180,Debtors - SHCO,,Formation,CD,NOS,1,180,180,180,180,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,2/6/2019,180,,180,180,,,
,202681,Shahico Services,5/15/2017,,1,Standard Selling,BHD,1,16200,16200,16200,Debtors - SHCO,,Formation,CD,NOS,1,16200,16200,16200,16200,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,5/15/2017,16200,,16200,16200,,,
,202738,Shahico Services,6/4/2017,,1,Standard Selling,BHD,1,100,100,100,Debtors - SHCO,,Formation,CD,NOS,1,100,100,100,100,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,6/4/2017,100,,100,100,,,
,203001,Shahico Services,8/20/2017,,1,Standard Selling,BHD,1,15,15,15,Debtors - SHCO,,Formation,CD,NOS,1,15,15,15,15,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/20/2017,15,,15,15,,,
,203095,Shahico Services,8/19/2017,,1,Standard Selling,BHD,1,30,30,30,Debtors - SHCO,,Formation,CD,NOS,1,30,30,30,30,Income - SHCO,SHAHICO SERVICES - SHCO,1,,,,,,,,,,8/19/2017,30,,30,30,,,
